Row,Lake_ID,Site Name,date set,datesample,datetimeset,datetimesample,Sample_ID,Fish_ID,Crew,Gear,gear_code,Effort,Effort_units,Fish_Num,Species,SpeciesFull,Length_mm,Weight_g,GonadWeight_g,Tag Apply,Tag Recapture,Clip_apply,Clip_recap,tag_clip_type,Sex,Mort.,Removed,Diet,Otolith,Gonad,Left_eye,Tissue,UseCPUE?,Fresh_frozen,Comments,MetaID,2nd Length,2nd weight,net_location
631,BV,FN1.BV,2013-05-20,2013-05-21,2013-05-20 18:00,2013-05-21 10:45,BV_FN1.BV_20130521_1045_FN_GonadSurvey.20130509,BV_FN1.BV_20130521_1045_FN_GonadSurvey.20130509_118,"NC, KR",FN,fykenet_survey,17,trap_hours,118,BLG,,108,22.8,0.285,,,,,,F,,1,,,1,,,,frozen,,GonadSurvey.20130509,,,north_west_shore
632,BV,FN1.BV,2013-05-20,2013-05-21,2013-05-20 18:00,2013-05-21 10:45,BV_FN1.BV_20130521_1045_FN_GonadSurvey.20130509,BV_FN1.BV_20130521_1045_FN_GonadSurvey.20130509_119,"NC, KR",FN,fykenet_survey,17,trap_hours,119,BLG,,148,71.1,0.4015,,,,,,M,,1,,,1,,,,frozen,,GonadSurvey.20130509,,,north_west_shore
633,BV,FN1.BV,2013-05-20,2013-05-21,2013-05-20 18:00,2013-05-21 10:45,BV_FN1.BV_20130521_1045_FN_GonadSurvey.20130509,BV_FN1.BV_20130521_1045_FN_GonadSurvey.20130509_120,"NC, KR",FN,fykenet_survey,17,trap_hours,120,BLG,,195,160.3,1.9306,,,,,,F,,1,,,1,,,,frozen,1/2 gonad saved,GonadSurvey.20130509,,,north_west_shore
634,BV,FN1.BV,2013-05-20,2013-05-21,2013-05-20 18:00,2013-05-21 10:45,BV_FN1.BV_20130521_1045_FN_GonadSurvey.20130509,BV_FN1.BV_20130521_1045_FN_GonadSurvey.20130509_121,"NC, KR",FN,fykenet_survey,17,trap_hours,121,BLG,,85,11,0.0831,,,,,,F,,1,,,1,,,,frozen,,GonadSurvey.20130509,,,north_west_shore
683,ER,FN2.ER,2013-05-20,2013-05-21,2013-05-20 17:00,2013-05-21 12:00,ER_FN2.ER_20130521_1200_FN_GonadSurvey.20130509,ER_FN2.ER_20130521_1200_FN_GonadSurvey.20130509_049,"NC, KR",FN,fykenet_survey,19,trap_hours,049,BLG,,131,33.7,0.6387,,,,,,F,,1,,,1,,,,frozen,,GonadSurvey.20130509,,,north_west_shore
684,ER,FN2.ER,2013-05-20,2013-05-21,2013-05-20 17:00,2013-05-21 12:00,ER_FN2.ER_20130521_1200_FN_GonadSurvey.20130509,ER_FN2.ER_20130521_1200_FN_GonadSurvey.20130509_050,"NC, KR",FN,fykenet_survey,19,trap_hours,050,BLG,,112,19.7,0.0341,,,,,,M,,1,,,1,,,,frozen,,GonadSurvey.20130509,,,north_west_shore
685,ER,FN2.ER,2013-05-20,2013-05-21,2013-05-20 17:00,2013-05-21 12:00,ER_FN2.ER_20130521_1200_FN_GonadSurvey.20130509,ER_FN2.ER_20130521_1200_FN_GonadSurvey.20130509_051,"NC, KR",FN,fykenet_survey,19,trap_hours,051,BLG,,105,17.6,0.0301,,,,,,M,,1,,,1,,,,frozen,,GonadSurvey.20130509,,,north_west_shore
686,ER,FN2.ER,2013-05-20,2013-05-21,2013-05-20 17:00,2013-05-21 12:00,ER_FN2.ER_20130521_1200_FN_GonadSurvey.20130509,ER_FN2.ER_20130521_1200_FN_GonadSurvey.20130509_052,"NC, KR",FN,fykenet_survey,19,trap_hours,052,BLG,,119,25.6,0.6696,,,,,,F,,1,,,1,,,,frozen,,GonadSurvey.20130509,,,north_west_shore
687,ER,FN2.ER,2013-05-20,2013-05-21,2013-05-20 17:00,2013-05-21 12:00,ER_FN2.ER_20130521_1200_FN_GonadSurvey.20130509,ER_FN2.ER_20130521_1200_FN_GonadSurvey.20130509_053,"NC, KR",FN,fykenet_survey,19,trap_hours,053,BLG,,107,19.3,0.2916,,,,,,F,,1,,,1,,,,frozen,,GonadSurvey.20130509,,,north_west_shore
688,ER,FN2.ER,2013-05-20,2013-05-21,2013-05-20 17:00,2013-05-21 12:00,ER_FN2.ER_20130521_1200_FN_GonadSurvey.20130509,ER_FN2.ER_20130521_1200_FN_GonadSurvey.20130509_054,"NC, KR",FN,fykenet_survey,19,trap_hours,054,BLG,,105,19.9,0.0131,,,,,,M,,1,,,1,,,,frozen,,GonadSurvey.20130509,,,north_west_shore
689,ER,FN2.ER,2013-05-20,2013-05-21,2013-05-20 17:00,2013-05-21 12:00,ER_FN2.ER_20130521_1200_FN_GonadSurvey.20130509,ER_FN2.ER_20130521_1200_FN_GonadSurvey.20130509_055,"NC, KR",FN,fykenet_survey,19,trap_hours,055,BLG,,143,52.2,0.0948,,,,,,M,,1,,,1,,,,frozen,,GonadSurvey.20130509,,,north_west_shore
690,ER,FN2.ER,2013-05-20,2013-05-21,2013-05-20 17:00,2013-05-21 12:00,ER_FN2.ER_20130521_1200_FN_GonadSurvey.20130509,ER_FN2.ER_20130521_1200_FN_GonadSurvey.20130509_056,"NC, KR",FN,fykenet_survey,19,trap_hours,056,BLG,,92,12.8,0.0075,,,,,,M,,1,,,1,,,,frozen,,GonadSurvey.20130509,,,north_west_shore
691,ER,FN2.ER,2013-05-20,2013-05-21,2013-05-20 17:00,2013-05-21 12:00,ER_FN2.ER_20130521_1200_FN_GonadSurvey.20130509,ER_FN2.ER_20130521_1200_FN_GonadSurvey.20130509_057,"NC, KR",FN,fykenet_survey,19,trap_hours,057,BLG,,94,12.9,0.1395,,,,,,F,,1,,,1,,,,frozen,,GonadSurvey.20130509,,,north_west_shore
692,ER,FN2.ER,2013-05-20,2013-05-21,2013-05-20 17:00,2013-05-21 12:00,ER_FN2.ER_20130521_1200_FN_GonadSurvey.20130509,ER_FN2.ER_20130521_1200_FN_GonadSurvey.20130509_058,"NC, KR",FN,fykenet_survey,19,trap_hours,058,BLG,,99,15.5,0.0103,,,,,,M,,1,,,1,,,,frozen,,GonadSurvey.20130509,,,north_west_shore
693,ER,FN2.ER,2013-05-20,2013-05-21,2013-05-20 17:00,2013-05-21 12:00,ER_FN2.ER_20130521_1200_FN_GonadSurvey.20130509,ER_FN2.ER_20130521_1200_FN_GonadSurvey.20130509_059,"NC, KR",FN,fykenet_survey,19,trap_hours,059,BLG,,100,16.6,0.0161,,,,,,M,,1,,,1,,,,frozen,,GonadSurvey.20130509,,,north_west_shore
694,ER,FN2.ER,2013-05-20,2013-05-21,2013-05-20 17:00,2013-05-21 12:00,ER_FN2.ER_20130521_1200_FN_GonadSurvey.20130509,ER_FN2.ER_20130521_1200_FN_GonadSurvey.20130509_060,"NC, KR",FN,fykenet_survey,19,trap_hours,060,BLG,,101,16.2,0.2775,,,,,,F,,1,,,1,,,,frozen,,GonadSurvey.20130509,,,north_west_shore
695,ER,FN2.ER,2013-05-20,2013-05-21,2013-05-20 17:00,2013-05-21 12:00,ER_FN2.ER_20130521_1200_FN_GonadSurvey.20130509,ER_FN2.ER_20130521_1200_FN_GonadSurvey.20130509_061,"NC, KR",FN,fykenet_survey,19,trap_hours,061,BLG,,110,21.8,0.0343,,,,,,M,,1,,,1,,,,frozen,,GonadSurvey.20130509,,,north_west_shore
696,ER,FN2.ER,2013-05-20,2013-05-21,2013-05-20 17:00,2013-05-21 12:00,ER_FN2.ER_20130521_1200_FN_GonadSurvey.20130509,ER_FN2.ER_20130521_1200_FN_GonadSurvey.20130509_062,"NC, KR",FN,fykenet_survey,19,trap_hours,062,BLG,,115,24.3,0.4281,,,,,,F,,1,,,1,,,,frozen,,GonadSurvey.20130509,,,north_west_shore
697,ER,FN2.ER,2013-05-20,2013-05-21,2013-05-20 17:00,2013-05-21 12:00,ER_FN2.ER_20130521_1200_FN_GonadSurvey.20130509,ER_FN2.ER_20130521_1200_FN_GonadSurvey.20130509_063,"NC, KR",FN,fykenet_survey,19,trap_hours,063,BLG,,106,18,0.258,,,,,,F,,1,,,1,,,,frozen,,GonadSurvey.20130509,,,north_west_shore
698,ER,FN2.ER,2013-05-20,2013-05-21,2013-05-20 17:00,2013-05-21 12:00,ER_FN2.ER_20130521_1200_FN_GonadSurvey.20130509,ER_FN2.ER_20130521_1200_FN_GonadSurvey.20130509_064,"NC, KR",FN,fykenet_survey,19,trap_hours,064,BLG,,100,15.2,0.1801,,,,,,F,,1,,,1,,,,frozen,,GonadSurvey.20130509,,,north_west_shore
699,ER,FN2.ER,2013-05-20,2013-05-21,2013-05-20 17:00,2013-05-21 12:00,ER_FN2.ER_20130521_1200_FN_GonadSurvey.20130509,ER_FN2.ER_20130521_1200_FN_GonadSurvey.20130509_065,"NC, KR",FN,fykenet_survey,19,trap_hours,065,BLG,,115,23.9,0.3123,,,,,,F,,1,,,1,,,,frozen,,GonadSurvey.20130509,,,north_west_shore
700,ER,FN2.ER,2013-05-20,2013-05-21,2013-05-20 17:00,2013-05-21 12:00,ER_FN2.ER_20130521_1200_FN_GonadSurvey.20130509,ER_FN2.ER_20130521_1200_FN_GonadSurvey.20130509_066,"NC, KR",FN,fykenet_survey,19,trap_hours,066,BLG,,109,21.6,0.2294,,,,,,F,,1,,,1,,,,frozen,,GonadSurvey.20130509,,,north_west_shore
701,ER,FN2.ER,2013-05-20,2013-05-21,2013-05-20 17:00,2013-05-21 12:00,ER_FN2.ER_20130521_1200_FN_GonadSurvey.20130509,ER_FN2.ER_20130521_1200_FN_GonadSurvey.20130509_067,"NC, KR",FN,fykenet_survey,19,trap_hours,067,BLG,,95,13.2,0.162,,,,,,F,,1,,,1,,,,frozen,,GonadSurvey.20130509,,,north_west_shore
702,ER,FN2.ER,2013-05-20,2013-05-21,2013-05-20 17:00,2013-05-21 12:00,ER_FN2.ER_20130521_1200_FN_GonadSurvey.20130509,ER_FN2.ER_20130521_1200_FN_GonadSurvey.20130509_068,"NC, KR",FN,fykenet_survey,19,trap_hours,068,BLG,,165,86.2,0.2146,,,,,,F,,1,,,1,,,,frozen,,GonadSurvey.20130509,,,north_west_shore
703,ER,FN2.ER,2013-05-20,2013-05-21,2013-05-20 17:00,2013-05-21 12:00,ER_FN2.ER_20130521_1200_FN_GonadSurvey.20130509,ER_FN2.ER_20130521_1200_FN_GonadSurvey.20130509_069,"NC, KR",FN,fykenet_survey,19,trap_hours,069,BLG,,95,13.3,0.2092,,,,,,F,,1,,,1,,,,frozen,,GonadSurvey.20130509,,,north_west_shore
704,ER,FN2.ER,2013-05-20,2013-05-21,2013-05-20 17:00,2013-05-21 12:00,ER_FN2.ER_20130521_1200_FN_GonadSurvey.20130509,ER_FN2.ER_20130521_1200_FN_GonadSurvey.20130509_070,"NC, KR",FN,fykenet_survey,19,trap_hours,070,BLG,,108,19.9,0.0174,,,,,,M,,1,,,1,,,,frozen,,GonadSurvey.20130509,,,north_west_shore
705,ER,FN2.ER,2013-05-20,2013-05-21,2013-05-20 17:00,2013-05-21 12:00,ER_FN2.ER_20130521_1200_FN_GonadSurvey.20130509,ER_FN2.ER_20130521_1200_FN_GonadSurvey.20130509_071,"NC, KR",FN,fykenet_survey,19,trap_hours,071,BLG,,102,18.1,0.0095,,,,,,M,,1,,,1,,,,frozen,,GonadSurvey.20130509,,,north_west_shore
706,ER,FN2.ER,2013-05-20,2013-05-21,2013-05-20 17:00,2013-05-21 12:00,ER_FN2.ER_20130521_1200_FN_GonadSurvey.20130509,ER_FN2.ER_20130521_1200_FN_GonadSurvey.20130509_072,"NC, KR",FN,fykenet_survey,19,trap_hours,072,BLG,,115,23.6,0.3118,,,,,,F,,1,,,1,,,,frozen,,GonadSurvey.20130509,,,north_west_shore
708,ER,FN2.ER,2013-05-20,2013-05-21,2013-05-20 17:00,2013-05-21 12:00,ER_FN2.ER_20130521_1200_FN_GonadSurvey.20130509,ER_FN2.ER_20130521_1200_FN_GonadSurvey.20130509_074,"NC, KR",FN,fykenet_survey,19,trap_hours,074,BLG,,124,31,0.52,,,,,,F,,1,,,1,,,,frozen,,GonadSurvey.20130509,,,north_west_shore
709,ER,FN2.ER,2013-05-20,2013-05-21,2013-05-20 17:00,2013-05-21 12:00,ER_FN2.ER_20130521_1200_FN_GonadSurvey.20130509,ER_FN2.ER_20130521_1200_FN_GonadSurvey.20130509_075,"NC, KR",FN,fykenet_survey,19,trap_hours,075,BLG,,115,26,0.5173,,,,,,F,,1,,,1,,,,frozen,,GonadSurvey.20130509,,,north_west_shore
710,ER,FN2.ER,2013-05-20,2013-05-21,2013-05-20 17:00,2013-05-21 12:00,ER_FN2.ER_20130521_1200_FN_GonadSurvey.20130509,ER_FN2.ER_20130521_1200_FN_GonadSurvey.20130509_076,"NC, KR",FN,fykenet_survey,19,trap_hours,076,BLG,,150,60.9,1.1205,,,,,,F,,1,,,1,,,,frozen,1/2 gonad saved,GonadSurvey.20130509,,,north_west_shore
711,ER,FN2.ER,2013-05-20,2013-05-21,2013-05-20 17:00,2013-05-21 12:00,ER_FN2.ER_20130521_1200_FN_GonadSurvey.20130509,ER_FN2.ER_20130521_1200_FN_GonadSurvey.20130509_077,"NC, KR",FN,fykenet_survey,19,trap_hours,077,BLG,,101,16.6,0.0112,,,,,,M,,1,,,1,,,,frozen,,GonadSurvey.20130509,,,north_west_shore
712,ER,FN2.ER,2013-05-20,2013-05-21,2013-05-20 17:00,2013-05-21 12:00,ER_FN2.ER_20130521_1200_FN_GonadSurvey.20130509,ER_FN2.ER_20130521_1200_FN_GonadSurvey.20130509_078,"NC, KR",FN,fykenet_survey,19,trap_hours,078,BLG,,135,41.3,0.0858,,,,,,M,,1,,,1,,,,frozen,,GonadSurvey.20130509,,,north_west_shore
713,ER,FN2.ER,2013-05-20,2013-05-21,2013-05-20 17:00,2013-05-21 12:00,ER_FN2.ER_20130521_1200_FN_GonadSurvey.20130509,ER_FN2.ER_20130521_1200_FN_GonadSurvey.20130509_079,"NC, KR",FN,fykenet_survey,19,trap_hours,079,BLG,,165,86.9,0.3447,,,,,,M,,1,,,1,,,,frozen,,GonadSurvey.20130509,,,north_west_shore
714,ER,FN2.ER,2013-05-20,2013-05-21,2013-05-20 17:00,2013-05-21 12:00,ER_FN2.ER_20130521_1200_FN_GonadSurvey.20130509,ER_FN2.ER_20130521_1200_FN_GonadSurvey.20130509_080,"NC, KR",FN,fykenet_survey,19,trap_hours,080,BLG,,110,18.8,0.284,,,,,,F,,1,,,1,,,,frozen,,GonadSurvey.20130509,,,north_west_shore
715,ER,FN2.ER,2013-05-20,2013-05-21,2013-05-20 17:00,2013-05-21 12:00,ER_FN2.ER_20130521_1200_FN_GonadSurvey.20130509,ER_FN2.ER_20130521_1200_FN_GonadSurvey.20130509_081,"NC, KR",FN,fykenet_survey,19,trap_hours,081,BLG,,157,65.4,0.1097,,,,,,M,,1,,,1,,,,frozen,,GonadSurvey.20130509,,,north_west_shore
716,ER,FN2.ER,2013-05-20,2013-05-21,2013-05-20 17:00,2013-05-21 12:00,ER_FN2.ER_20130521_1200_FN_GonadSurvey.20130509,ER_FN2.ER_20130521_1200_FN_GonadSurvey.20130509_082,"NC, KR",FN,fykenet_survey,19,trap_hours,082,BLG,,128,38.3,0.1052,,,,,,M,,1,,,1,,,,frozen,,GonadSurvey.20130509,,,north_west_shore
717,ER,FN2.ER,2013-05-20,2013-05-21,2013-05-20 17:00,2013-05-21 12:00,ER_FN2.ER_20130521_1200_FN_GonadSurvey.20130509,ER_FN2.ER_20130521_1200_FN_GonadSurvey.20130509_083,"NC, KR",FN,fykenet_survey,19,trap_hours,083,BLG,,107,18.5,0.01,,,,,,M,,1,,,1,,,,frozen,,GonadSurvey.20130509,,,north_west_shore
718,ER,FN2.ER,2013-05-20,2013-05-21,2013-05-20 17:00,2013-05-21 12:00,ER_FN2.ER_20130521_1200_FN_GonadSurvey.20130509,ER_FN2.ER_20130521_1200_FN_GonadSurvey.20130509_084,"NC, KR",FN,fykenet_survey,19,trap_hours,084,BLG,,160,78.4,1.9667,,,,,,F,,1,,,1,,,,frozen,,GonadSurvey.20130509,,,north_west_shore
719,ER,FN2.ER,2013-05-20,2013-05-21,2013-05-20 17:00,2013-05-21 12:00,ER_FN2.ER_20130521_1200_FN_GonadSurvey.20130509,ER_FN2.ER_20130521_1200_FN_GonadSurvey.20130509_085,"NC, KR",FN,fykenet_survey,19,trap_hours,085,BLG,,115,25.7,0.0533,,,,,,M,,1,,,1,,,,frozen,,GonadSurvey.20130509,,,north_west_shore
720,ER,FN2.ER,2013-05-20,2013-05-21,2013-05-20 17:00,2013-05-21 12:00,ER_FN2.ER_20130521_1200_FN_GonadSurvey.20130509,ER_FN2.ER_20130521_1200_FN_GonadSurvey.20130509_086,"NC, KR",FN,fykenet_survey,19,trap_hours,086,BLG,,185,121.9,0.4591,,,,,,M,,1,,,1,,,,frozen,,GonadSurvey.20130509,,,north_west_shore
721,ER,FN2.ER,2013-05-20,2013-05-21,2013-05-20 17:00,2013-05-21 12:00,ER_FN2.ER_20130521_1200_FN_GonadSurvey.20130509,ER_FN2.ER_20130521_1200_FN_GonadSurvey.20130509_087,"NC, KR",FN,fykenet_survey,19,trap_hours,087,BLG,,183,122.5,2.7328,,,,,,F,,1,,,1,,,,frozen,,GonadSurvey.20130509,,,north_west_shore
722,ER,FN2.ER,2013-05-20,2013-05-21,2013-05-20 17:00,2013-05-21 12:00,ER_FN2.ER_20130521_1200_FN_GonadSurvey.20130509,ER_FN2.ER_20130521_1200_FN_GonadSurvey.20130509_088,"NC, KR",FN,fykenet_survey,19,trap_hours,088,BLG,,160,76.4,1.5673,,,,,,F,,1,,,1,,,,frozen,,GonadSurvey.20130509,,,north_west_shore
723,ER,FN2.ER,2013-05-20,2013-05-21,2013-05-20 17:00,2013-05-21 12:00,ER_FN2.ER_20130521_1200_FN_GonadSurvey.20130509,ER_FN2.ER_20130521_1200_FN_GonadSurvey.20130509_089,"NC, KR",FN,fykenet_survey,19,trap_hours,089,BLG,,191,121.8,2.3457,,,,,,F,,1,,,1,,,,frozen,1/2 gonad saved,GonadSurvey.20130509,,,north_west_shore
724,ER,FN2.ER,2013-05-20,2013-05-21,2013-05-20 17:00,2013-05-21 12:00,ER_FN2.ER_20130521_1200_FN_GonadSurvey.20130509,ER_FN2.ER_20130521_1200_FN_GonadSurvey.20130509_090,"NC, KR",FN,fykenet_survey,19,trap_hours,090,BLG,,191,135.6,2.1048,,,,,,F,,1,,,1,,,,frozen,1/2 gonad saved,GonadSurvey.20130509,,,north_west_shore
725,ER,FN2.ER,2013-05-20,2013-05-21,2013-05-20 17:00,2013-05-21 12:00,ER_FN2.ER_20130521_1200_FN_GonadSurvey.20130509,ER_FN2.ER_20130521_1200_FN_GonadSurvey.20130509_091,"NC, KR",FN,fykenet_survey,19,trap_hours,091,BLG,,230,257.1,2.5092,,,,,,M,,1,,,1,,,,frozen,1/2 gonad saved,GonadSurvey.20130509,,,north_west_shore
726,ER,FN2.ER,2013-05-20,2013-05-21,2013-05-20 17:00,2013-05-21 12:00,ER_FN2.ER_20130521_1200_FN_GonadSurvey.20130509,ER_FN2.ER_20130521_1200_FN_GonadSurvey.20130509_092,"NC, KR",FN,fykenet_survey,19,trap_hours,092,BLG,,201,159,2.7862,,,,,,F,,1,,,1,,,,frozen,1/2 gonad saved,GonadSurvey.20130509,,,north_west_shore
727,ER,FN2.ER,2013-05-20,2013-05-21,2013-05-20 17:00,2013-05-21 12:00,ER_FN2.ER_20130521_1200_FN_GonadSurvey.20130509,ER_FN2.ER_20130521_1200_FN_GonadSurvey.20130509_093,"NC, KR",FN,fykenet_survey,19,trap_hours,093,BLG,,198,134.2,2.8013,,,,,,F,,1,,,1,,,,frozen,1/2 gonad saved,GonadSurvey.20130509,,,north_west_shore
728,ER,FN2.ER,2013-05-20,2013-05-21,2013-05-20 17:00,2013-05-21 12:00,ER_FN2.ER_20130521_1200_FN_GonadSurvey.20130509,ER_FN2.ER_20130521_1200_FN_GonadSurvey.20130509_094,"NC, KR",FN,fykenet_survey,19,trap_hours,094,BLG,,115,25.4,0.2637,,,,,,F,,1,,,1,,,,frozen,eggs,GonadSurvey.20130509,,,north_west_shore
734,ER,FN4.ER,2013-05-20,2013-05-21,2013-05-20 16:45,2013-05-21 12:45,ER_FN4.ER_20130521_1245_FN_GonadSurvey.20130509,ER_FN4.ER_20130521_1245_FN_GonadSurvey.20130509_004,"NC, KR",FN,fykenet_survey,20,trap_hours,004,BLG,,,298,,,,,,,,,,,,,,,yes,,,GonadSurvey.20130509,,,south_shore
735,ER,FN4.ER,2013-05-20,2013-05-21,2013-05-20 16:45,2013-05-21 12:45,ER_FN4.ER_20130521_1245_FN_GonadSurvey.20130509,ER_FN4.ER_20130521_1245_FN_GonadSurvey.20130509_005,"NC, KR",FN,fykenet_survey,20,trap_hours,005,BLG,,93,10.6,,,,,,,,,,,,,,,yes,,,GonadSurvey.20130509,,,south_shore
739,ER,FN4.ER,2013-05-20,2013-05-21,2013-05-20 16:45,2013-05-21 12:45,ER_FN4.ER_20130521_1245_FN_GonadSurvey.20130509,ER_FN4.ER_20130521_1245_FN_GonadSurvey.20130509_009,"NC, KR",FN,fykenet_survey,20,trap_hours,009,BLG,,110,16.8,,,,,,,,,,,,,,,yes,,,GonadSurvey.20130509,,,south_shore
743,ER,FN4.ER,2013-05-20,2013-05-21,2013-05-20 16:45,2013-05-21 12:45,ER_FN4.ER_20130521_1245_FN_GonadSurvey.20130509,ER_FN4.ER_20130521_1245_FN_GonadSurvey.20130509_013,"NC, KR",FN,fykenet_survey,20,trap_hours,013,BLG,,120,25.1,,,,,,,,,,,,,,,yes,,,GonadSurvey.20130509,,,south_shore
746,ER,FN4.ER,2013-05-20,2013-05-21,2013-05-20 16:45,2013-05-21 12:45,ER_FN4.ER_20130521_1245_FN_GonadSurvey.20130509,ER_FN4.ER_20130521_1245_FN_GonadSurvey.20130509_016,"NC, KR",FN,fykenet_survey,20,trap_hours,016,BLG,,131,30.9,,,,,,,,,,,,,,,yes,,,GonadSurvey.20130509,,,south_shore
752,ER,FN4.ER,2013-05-20,2013-05-21,2013-05-20 16:45,2013-05-21 12:45,ER_FN4.ER_20130521_1245_FN_GonadSurvey.20130509,ER_FN4.ER_20130521_1245_FN_GonadSurvey.20130509_022,"NC, KR",FN,fykenet_survey,20,trap_hours,022,BLG,,115,19.7,,,,,,,,,,,,,,,yes,,,GonadSurvey.20130509,,,south_shore
753,ER,FN4.ER,2013-05-20,2013-05-21,2013-05-20 16:45,2013-05-21 12:45,ER_FN4.ER_20130521_1245_FN_GonadSurvey.20130509,ER_FN4.ER_20130521_1245_FN_GonadSurvey.20130509_023,"NC, KR",FN,fykenet_survey,20,trap_hours,023,BLG,,175,87.5,0.82,,,,,,M,,1,,1,1,1,,yes,frozen,,GonadSurvey.20130509,,,south_shore
754,ER,FN4.ER,2013-05-20,2013-05-21,2013-05-20 16:45,2013-05-21 12:45,ER_FN4.ER_20130521_1245_FN_GonadSurvey.20130509,ER_FN4.ER_20130521_1245_FN_GonadSurvey.20130509_024,"NC, KR",FN,fykenet_survey,20,trap_hours,024,BLG,,124,34.2,0.4051,,,,,,M,,1,,1,1,1,,yes,frozen,,GonadSurvey.20130509,,,south_shore
755,ER,FN4.ER,2013-05-20,2013-05-21,2013-05-20 16:45,2013-05-21 12:45,ER_FN4.ER_20130521_1245_FN_GonadSurvey.20130509,ER_FN4.ER_20130521_1245_FN_GonadSurvey.20130509_025,"NC, KR",FN,fykenet_survey,20,trap_hours,025,BLG,,196,153,3.69,,,,,,F,,1,,1,1,1,,yes,frozen,1/2 gonad saved,GonadSurvey.20130509,,,south_shore
756,ER,FN4.ER,2013-05-20,2013-05-21,2013-05-20 16:45,2013-05-21 12:45,ER_FN4.ER_20130521_1245_FN_GonadSurvey.20130509,ER_FN4.ER_20130521_1245_FN_GonadSurvey.20130509_026,"NC, KR",FN,fykenet_survey,20,trap_hours,026,BLG,,154,60,0.1488,,,,,,M,,1,,1,1,1,,yes,frozen,,GonadSurvey.20130509,,,south_shore
757,ER,FN4.ER,2013-05-20,2013-05-21,2013-05-20 16:45,2013-05-21 12:45,ER_FN4.ER_20130521_1245_FN_GonadSurvey.20130509,ER_FN4.ER_20130521_1245_FN_GonadSurvey.20130509_027,"NC, KR",FN,fykenet_survey,20,trap_hours,027,BLG,,193,131.9,0.7939,,,,,,M,,1,,1,1,1,,yes,frozen,,GonadSurvey.20130509,,,south_shore
758,ER,FN4.ER,2013-05-20,2013-05-21,2013-05-20 16:45,2013-05-21 12:45,ER_FN4.ER_20130521_1245_FN_GonadSurvey.20130509,ER_FN4.ER_20130521_1245_FN_GonadSurvey.20130509_028,"NC, KR",FN,fykenet_survey,20,trap_hours,028,BLG,,184,116.3,2.9116,,,,,,F,,1,,1,1,1,,yes,frozen,1/2 gonad saved,GonadSurvey.20130509,,,south_shore
759,ER,FN4.ER,2013-05-20,2013-05-21,2013-05-20 16:45,2013-05-21 12:45,ER_FN4.ER_20130521_1245_FN_GonadSurvey.20130509,ER_FN4.ER_20130521_1245_FN_GonadSurvey.20130509_029,"NC, KR",FN,fykenet_survey,20,trap_hours,029,BLG,,192,127.5,2.4278,,,,,,F,,1,,1,1,1,,yes,frozen,,GonadSurvey.20130509,,,south_shore
760,ER,FN4.ER,2013-05-20,2013-05-21,2013-05-20 16:45,2013-05-21 12:45,ER_FN4.ER_20130521_1245_FN_GonadSurvey.20130509,ER_FN4.ER_20130521_1245_FN_GonadSurvey.20130509_030,"NC, KR",FN,fykenet_survey,20,trap_hours,030,BLG,,144,53.7,0.2892,,,,,,M,,1,,1,1,1,,yes,frozen,,GonadSurvey.20130509,,,south_shore
761,ER,FN4.ER,2013-05-20,2013-05-21,2013-05-20 16:45,2013-05-21 12:45,ER_FN4.ER_20130521_1245_FN_GonadSurvey.20130509,ER_FN4.ER_20130521_1245_FN_GonadSurvey.20130509_031,"NC, KR",FN,fykenet_survey,20,trap_hours,031,BLG,,192,141.3,1.125,,,,,,M,,1,,1,1,1,,yes,frozen,,GonadSurvey.20130509,,,south_shore
762,ER,FN4.ER,2013-05-20,2013-05-21,2013-05-20 16:45,2013-05-21 12:45,ER_FN4.ER_20130521_1245_FN_GonadSurvey.20130509,ER_FN4.ER_20130521_1245_FN_GonadSurvey.20130509_032,"NC, KR",FN,fykenet_survey,20,trap_hours,032,BLG,,199,160.5,1.3663,,,,,,M,,1,,1,1,1,,yes,frozen,,GonadSurvey.20130509,,,south_shore
791,BI,FN4.BI,2013-05-23,2013-05-24,2013-05-23 09:15,2013-05-24 09:15,BI_FN4.BI_20130524_0915_FN_GonadSurvey.20130509,BI_FN4.BI_20130524_0915_FN_GonadSurvey.20130509_025,"NC, KR",FN,fykenet_survey,24,trap_hours,025,BLG,,97,13,0.1227,,,,,,M,,1,,,1,,,no,frozen,,GonadSurvey.20130509,,,
792,BI,FN4.BI,2013-05-23,2013-05-24,2013-05-23 09:15,2013-05-24 09:15,BI_FN4.BI_20130524_0915_FN_GonadSurvey.20130509,BI_FN4.BI_20130524_0915_FN_GonadSurvey.20130509_026,"NC, KR",FN,fykenet_survey,24,trap_hours,026,BLG,,87,9.5,0.0091,,,,,,M,,1,,,1,,,no,frozen,,GonadSurvey.20130509,,,
814,BI,FN2.BI,2013-05-23,2013-05-24,2013-05-23 09:30,2013-05-24 09:30,BI_FN2.BI_20130524_0930_FN_GonadSurvey.20130509,BI_FN2.BI_20130524_0930_FN_GonadSurvey.20130509_022,"NC, KR",FN,fykenet_survey,24,trap_hours,022,BLG,,83,8,,,,,,,,,,,,,,,yes,,,GonadSurvey.20130509,,,
